Comparing
CDEF=,OmniMech,Primitive,EliteMech,PrototypeMech,ProtoMech,SLDFMech,HeroMech,ClanMech,SocietyMech,
MDEF=,,unit_primitive,unit_elite,unit_prototype,unit_protomech,unit_sldf,unit_hero,,,unit_legendary
===================,headerlines,4
|CONFLICT| ,CDef // MDef, || ,Missing Tag, |Missing in| ,file
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_firestarter_FS9-S.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_firestarter_FS9-S.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_firestarter_FS9-S.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_firestarter_FS9-S.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_firestarter_FS9-S1.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_firestarter_FS9-S1.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_firestarter_FS9-S1.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_firestarter_FS9-S1.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_firestarter_FS9-S1.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_firestarter_FS9-S1.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-7K.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-7K.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-7K.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-7K.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-7K.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-7K.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-8K.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-8K.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-8K.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-8K.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-8K.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-8K.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-9C.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-9C.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-9C.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-9C.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-9C.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_flashman_FLS-9C.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_franky_MU-TT7.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_franky_MU-TT7.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_franky_MU-TT7.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_franky_MU-TT7.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_franky_MU-TT7.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_franky_MU-TT7.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_franky_MU-TT9.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_franky_MU-TT9.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_franky_MU-TT9.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_franky_MU-TT9.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_franky_MU-TT9.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_franky_MU-TT9.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_freeman_COM-2DS.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_freeman_COM-2DS.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_freeman_COM-2DS.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_freeman_COM-2DS.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_freeman_COM-2DS.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_freeman_COM-2DS.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_galahad_GLH-1D.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_galahad_GLH-1D.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_galahad_GLH-1D.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_galahad_GLH-1D.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_galahad_GLH-1D.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_galahad_GLH-1D.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_galahad_GLH-2D.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_galahad_GLH-2D.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_galahad_GLH-2D.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_galahad_GLH-2D.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_galahad_GLH-2D.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-A.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-A.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-A.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-A.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-A.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-A.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-B.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-B.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-B.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-B.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-B.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-B.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-C.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-C.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-C.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-C.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-C.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-C.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-D.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-D.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-D.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-D.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-D.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-D.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-E.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-E.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-E.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-E.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-E.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-E.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-H.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-H.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-H.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-H.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-H.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-H.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-PRIME.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-PRIME.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-PRIME.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-PRIME.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-PRIME.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_gargoyle_GAR-PRIME.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-1R.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-1R.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-1R.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-1R.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-1R.json
CONFLICT ,Primitive // unit_primitive, || ,unit_primitive, Missing in ,\Base 3061\mech\mechdef_gladiator_GLD-2R.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-2R.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-2R.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-2R.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-2R.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-2R.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-3R.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-3R.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-3R.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-3R.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-3R.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-3R.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-4R.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-4R.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-4R.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-4R.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-4R.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_gladiator_GLD-4R.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_glassspider_GLS-1.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_glassspider_GLS-1.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_glassspider_GLS-1.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_glassspider_GLS-1.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_glassspider_GLS-1.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_glassspider_GLS-1.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_glassspider_GLS-2.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_glassspider_GLS-2.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_glassspider_GLS-2.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_glassspider_GLS-2.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_glassspider_GLS-2.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_glassspider_GLS-2.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_grace_COR-S7.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_grace_COR-S7.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_grace_COR-S7.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_grace_COR-S7.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_grace_COR-S7.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_grace_COR-S7.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_grand_dragon_DRG-3K.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_grand_dragon_DRG-3K.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_grand_dragon_DRG-3K.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_grand_dragon_DRG-3K.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_grand_dragon_DRG-3K.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_grand_dragon_DRG-3K.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-1G.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-1G.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-1G.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-1G.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-1G.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-1G.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-5K.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-5K.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-5K.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-5K.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-5K.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-5K.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-C.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-C.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-C.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-C.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-C.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_granddragon_DRG-C.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_grandtitan_T-IT-N10M.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_grandtitan_T-IT-N10M.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_grandtitan_T-IT-N10M.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_grandtitan_T-IT-N10M.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_grandtitan_T-IT-N10M.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_grandtitan_T-IT-N10M.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_grandtitan_T-IT-N11M.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_grandtitan_T-IT-N11M.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_grandtitan_T-IT-N11M.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_grandtitan_T-IT-N11M.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_grandtitan_T-IT-N11M.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_grandtitan_T-IT-N11M.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5H.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5H.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5H.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5H.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5H.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5H.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5J.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5J.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5J.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5J.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5J.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5J.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5N.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5N.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5N.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5N.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5N.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5N.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5P.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5P.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5P.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5P.json
CONFLICT ,SLDFMech // unit_sldf, || ,SLDFMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5P.json
CONFLICT ,HeroMech // unit_hero, || ,HeroMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-5P.json
CONFLICT ,Primitive // unit_primitive, || ,Primitive, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-C.json
CONFLICT ,EliteMech // unit_elite, || ,EliteMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-C.json
CONFLICT ,PrototypeMech // unit_prototype, || ,PrototypeMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-C.json
CONFLICT ,ProtoMech // unit_protomech, || ,ProtoMech, Missing in ,\Base 3061\chassis\chassisdef_grasshopper_GHR-C.json
